acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.0482,https://api.spotify.com/v1/audio-analysis/5AwycXMYFrzCe1xZG3Qgi8,0.377,314052.0,0.487,5AwycXMYFrzCe1xZG3Qgi8,0.0023,9.0,0.282,-5.228,1.0,0.0264,61.096,4.0,https://api.spotify.com/v1/tracks/5AwycXMYFrzCe1xZG3Qgi8,audio_features,spotify:track:5AwycXMYFrzCe1xZG3Qgi8,0.263
0.098,https://api.spotify.com/v1/audio-analysis/0KUIXJ75jsCMVGybEsZdmg,0.359,381110.0,0.512,0KUIXJ75jsCMVGybEsZdmg,0.00171,2.0,0.694,-7.01,1.0,0.0326,132.693,4.0,https://api.spotify.com/v1/tracks/0KUIXJ75jsCMVGybEsZdmg,audio_features,spotify:track:0KUIXJ75jsCMVGybEsZdmg,0.12
0.801,https://api.spotify.com/v1/audio-analysis/7bhbQnDhApGn0a2uB7Mdki,0.367,300242.0,0.245,7bhbQnDhApGn0a2uB7Mdki,0.0,2.0,0.0908,-9.995,1.0,0.032,119.011,3.0,https://api.spotify.com/v1/tracks/7bhbQnDhApGn0a2uB7Mdki,audio_features,spotify:track:7bhbQnDhApGn0a2uB7Mdki,0.134
0.0324,https://api.spotify.com/v1/audio-analysis/0gVdfv1gHrhYgvAjaJwHkl,0.294,233825.0,0.538,0gVdfv1gHrhYgvAjaJwHkl,4.05e-06,11.0,0.902,-6.399,1.0,0.0302,156.942,3.0,https://api.spotify.com/v1/tracks/0gVdfv1gHrhYgvAjaJwHkl,audio_features,spotify:track:0gVdfv1gHrhYgvAjaJwHkl,0.281
0.0113,https://api.spotify.com/v1/audio-analysis/7ewlHN7YCOT4g425p9opfb,0.29,350767.0,0.644,7ewlHN7YCOT4g425p9opfb,0.000356,7.0,0.269,-5.073,1.0,0.029,98.58,4.0,https://api.spotify.com/v1/tracks/7ewlHN7YCOT4g425p9opfb,audio_features,spotify:track:7ewlHN7YCOT4g425p9opfb,0.167
0.0986,https://api.spotify.com/v1/audio-analysis/5lMm4HjoArWHjp5BSFHUB8,0.371,281369.0,0.462,5lMm4HjoArWHjp5BSFHUB8,7.62e-06,4.0,0.562,-6.991,1.0,0.0297,133.211,4.0,https://api.spotify.com/v1/tracks/5lMm4HjoArWHjp5BSFHUB8,audio_features,spotify:track:5lMm4HjoArWHjp5BSFHUB8,0.0757
0.0607,https://api.spotify.com/v1/audio-analysis/6QR4fVegKM9zOdBRtyNMVW,0.487,315515.0,0.569,6QR4fVegKM9zOdBRtyNMVW,0.00101,4.0,0.329,-7.32,1.0,0.0333,125.665,4.0,https://api.spotify.com/v1/tracks/6QR4fVegKM9zOdBRtyNMVW,audio_features,spotify:track:6QR4fVegKM9zOdBRtyNMVW,0.329
0.000577,https://api.spotify.com/v1/audio-analysis/23GT8YCg7YAgeCSwTzKdpk,0.247,222040.0,0.855,23GT8YCg7YAgeCSwTzKdpk,0.769,9.0,0.47,-6.357,0.0,0.0714,85.968,4.0,https://api.spotify.com/v1/tracks/23GT8YCg7YAgeCSwTzKdpk,audio_features,spotify:track:23GT8YCg7YAgeCSwTzKdpk,0.124
5.08e-05,https://api.spotify.com/v1/audio-analysis/5MCEuarmBI3aeWuPO5tWGh,0.155,241124.0,0.943,5MCEuarmBI3aeWuPO5tWGh,0.1,9.0,0.117,-5.019,0.0,0.21,72.181,3.0,https://api.spotify.com/v1/tracks/5MCEuarmBI3aeWuPO5tWGh,audio_features,spotify:track:5MCEuarmBI3aeWuPO5tWGh,0.252
9.55e-06,https://api.spotify.com/v1/audio-analysis/6VsvnGCiGW5FSH1J5tI2V6,0.362,241570.0,0.928,6VsvnGCiGW5FSH1J5tI2V6,0.881,5.0,0.0873,-5.741,1.0,0.0566,90.764,4.0,https://api.spotify.com/v1/tracks/6VsvnGCiGW5FSH1J5tI2V6,audio_features,spotify:track:6VsvnGCiGW5FSH1J5tI2V6,0.356
4.76e-05,https://api.spotify.com/v1/audio-analysis/6YHXHhfYX3d8t679kCDDF3,0.208,317053.0,0.921,6YHXHhfYX3d8t679kCDDF3,0.762,2.0,0.0978,-5.773,1.0,0.0765,166.401,4.0,https://api.spotify.com/v1/tracks/6YHXHhfYX3d8t679kCDDF3,audio_features,spotify:track:6YHXHhfYX3d8t679kCDDF3,0.22
2.88e-05,https://api.spotify.com/v1/audio-analysis/345WkHZ5GHeJeEVyS1iirx,0.225,288815.0,0.92,345WkHZ5GHeJeEVyS1iirx,0.52,11.0,0.698,-5.334,0.0,0.11,82.178,4.0,https://api.spotify.com/v1/tracks/345WkHZ5GHeJeEVyS1iirx,audio_features,spotify:track:345WkHZ5GHeJeEVyS1iirx,0.203
0.00237,https://api.spotify.com/v1/audio-analysis/53o9dMAUlLCHACRNEkcR8L,0.251,318277.0,0.78,53o9dMAUlLCHACRNEkcR8L,0.836,1.0,0.112,-6.338,0.0,0.0565,80.362,4.0,https://api.spotify.com/v1/tracks/53o9dMAUlLCHACRNEkcR8L,audio_features,spotify:track:53o9dMAUlLCHACRNEkcR8L,0.0903
0.00141,https://api.spotify.com/v1/audio-analysis/1a7681WFYzFxxn0Yb4zvQa,0.172,151678.0,0.826,1a7681WFYzFxxn0Yb4zvQa,3.99e-05,0.0,0.304,-6.268,1.0,0.0873,162.62,3.0,https://api.spotify.com/v1/tracks/1a7681WFYzFxxn0Yb4zvQa,audio_features,spotify:track:1a7681WFYzFxxn0Yb4zvQa,0.0987
0.000574,https://api.spotify.com/v1/audio-analysis/5Gx178i04zlgVXD1CnRT8V,0.321,120572.0,0.922,5Gx178i04zlgVXD1CnRT8V,0.152,2.0,0.748,-5.245,1.0,0.174,95.487,4.0,https://api.spotify.com/v1/tracks/5Gx178i04zlgVXD1CnRT8V,audio_features,spotify:track:5Gx178i04zlgVXD1CnRT8V,0.303
0.000303,https://api.spotify.com/v1/audio-analysis/39FymYUpTqp4xZOGVVqUqq,0.302,301630.0,0.844,39FymYUpTqp4xZOGVVqUqq,0.385,9.0,0.125,-5.525,1.0,0.0469,77.531,4.0,https://api.spotify.com/v1/tracks/39FymYUpTqp4xZOGVVqUqq,audio_features,spotify:track:39FymYUpTqp4xZOGVVqUqq,0.138
0.00145,https://api.spotify.com/v1/audio-analysis/3AuoKn5qWWdtK0lsHInScm,0.233,256189.0,0.678,3AuoKn5qWWdtK0lsHInScm,0.442,9.0,0.168,-6.198,1.0,0.0384,71.628,4.0,https://api.spotify.com/v1/tracks/3AuoKn5qWWdtK0lsHInScm,audio_features,spotify:track:3AuoKn5qWWdtK0lsHInScm,0.191
1.07e-05,https://api.spotify.com/v1/audio-analysis/4nXxvSEP9Tiz7WBoPTAY1z,0.0854,209907.0,0.918,4nXxvSEP9Tiz7WBoPTAY1z,0.061,2.0,0.211,-4.737,1.0,0.0672,74.268,4.0,https://api.spotify.com/v1/tracks/4nXxvSEP9Tiz7WBoPTAY1z,audio_features,spotify:track:4nXxvSEP9Tiz7WBoPTAY1z,0.187
0.00015,https://api.spotify.com/v1/audio-analysis/2u8AAJ0EotRDDszUUm6jat,0.167,330226.0,0.89,2u8AAJ0EotRDDszUUm6jat,0.797,2.0,0.294,-5.73,1.0,0.103,170.659,4.0,https://api.spotify.com/v1/tracks/2u8AAJ0EotRDDszUUm6jat,audio_features,spotify:track:2u8AAJ0EotRDDszUUm6jat,0.13
8.21e-05,https://api.spotify.com/v1/audio-analysis/3MCQeFPWwzVN3gYv721EnK,0.213,251304.0,0.862,3MCQeFPWwzVN3gYv721EnK,0.973,2.0,0.925,-6.211,1.0,0.0455,86.16,4.0,https://api.spotify.com/v1/tracks/3MCQeFPWwzVN3gYv721EnK,audio_features,spotify:track:3MCQeFPWwzVN3gYv721EnK,0.145
1.53e-05,https://api.spotify.com/v1/audio-analysis/3cSfas51xLN4qPJLXTiVH8,0.143,294409.0,0.844,3cSfas51xLN4qPJLXTiVH8,0.683,2.0,0.086,-4.806,1.0,0.0549,79.053,4.0,https://api.spotify.com/v1/tracks/3cSfas51xLN4qPJLXTiVH8,audio_features,spotify:track:3cSfas51xLN4qPJLXTiVH8,0.204
0.000244,https://api.spotify.com/v1/audio-analysis/5npmqyylqxY9qJIB5XBfJ7,0.2,324427.0,0.934,5npmqyylqxY9qJIB5XBfJ7,0.419,2.0,0.372,-4.96,1.0,0.0887,84.082,4.0,https://api.spotify.com/v1/tracks/5npmqyylqxY9qJIB5XBfJ7,audio_features,spotify:track:5npmqyylqxY9qJIB5XBfJ7,0.109
0.000685,https://api.spotify.com/v1/audio-analysis/7c9MacHEkUif8dmkkPzr9z,0.202,468187.0,0.704,7c9MacHEkUif8dmkkPzr9z,0.959,9.0,0.579,-6.544,1.0,0.0396,75.937,4.0,https://api.spotify.com/v1/tracks/7c9MacHEkUif8dmkkPzr9z,audio_features,spotify:track:7c9MacHEkUif8dmkkPzr9z,0.123
1.62e-05,https://api.spotify.com/v1/audio-analysis/3uTjVBsA2pb7E5C7wDOEAF,0.203,255539.0,0.895,3uTjVBsA2pb7E5C7wDOEAF,0.238,9.0,0.459,-5.404,1.0,0.0576,86.263,4.0,https://api.spotify.com/v1/tracks/3uTjVBsA2pb7E5C7wDOEAF,audio_features,spotify:track:3uTjVBsA2pb7E5C7wDOEAF,0.228
0.00518,https://api.spotify.com/v1/audio-analysis/1sJRDjzwPhF27kLdFAsd8S,0.251,334619.0,0.634,1sJRDjzwPhF27kLdFAsd8S,0.0624,2.0,0.382,-7.165,1.0,0.037,81.777,4.0,https://api.spotify.com/v1/tracks/1sJRDjzwPhF27kLdFAsd8S,audio_features,spotify:track:1sJRDjzwPhF27kLdFAsd8S,0.0848
0.542,https://api.spotify.com/v1/audio-analysis/3xnrMZH1xOuXmSfyWocbsF,0.225,212733.0,0.226,3xnrMZH1xOuXmSfyWocbsF,0.00295,0.0,0.167,-10.491,0.0,0.0317,142.443,4.0,https://api.spotify.com/v1/tracks/3xnrMZH1xOuXmSfyWocbsF,audio_features,spotify:track:3xnrMZH1xOuXmSfyWocbsF,0.122
0.862,https://api.spotify.com/v1/audio-analysis/7qRi6Pk1gECPNPodo4fXX2,0.246,93880.0,0.409,7qRi6Pk1gECPNPodo4fXX2,0.218,2.0,0.55,-22.187,0.0,0.195,123.985,4.0,https://api.spotify.com/v1/tracks/7qRi6Pk1gECPNPodo4fXX2,audio_features,spotify:track:7qRi6Pk1gECPNPodo4fXX2,0.265
0.000288,https://api.spotify.com/v1/audio-analysis/3DVRE2bKfDFUQkW761deUB,0.153,203293.0,0.958,3DVRE2bKfDFUQkW761deUB,4.29e-06,4.0,0.232,-3.553,0.0,0.0676,88.423,4.0,https://api.spotify.com/v1/tracks/3DVRE2bKfDFUQkW761deUB,audio_features,spotify:track:3DVRE2bKfDFUQkW761deUB,0.356
6.75e-05,https://api.spotify.com/v1/audio-analysis/0jh7jc7CtaPte4UVwTRReH,0.362,204653.0,0.904,0jh7jc7CtaPte4UVwTRReH,0.0,2.0,0.405,-3.211,1.0,0.0602,152.071,3.0,https://api.spotify.com/v1/tracks/0jh7jc7CtaPte4UVwTRReH,audio_features,spotify:track:0jh7jc7CtaPte4UVwTRReH,0.646
0.000129,https://api.spotify.com/v1/audio-analysis/7JbMAmfinVmrW7VohxhzCg,0.284,258680.0,0.931,7JbMAmfinVmrW7VohxhzCg,0.000508,7.0,0.578,-4.155,1.0,0.109,99.917,4.0,https://api.spotify.com/v1/tracks/7JbMAmfinVmrW7VohxhzCg,audio_features,spotify:track:7JbMAmfinVmrW7VohxhzCg,0.173
0.00079,https://api.spotify.com/v1/audio-analysis/6dcSCVq49eTwh1Q7ho0GUu,0.379,246080.0,0.714,6dcSCVq49eTwh1Q7ho0GUu,0.0,2.0,0.509,-3.706,1.0,0.0355,94.993,4.0,https://api.spotify.com/v1/tracks/6dcSCVq49eTwh1Q7ho0GUu,audio_features,spotify:track:6dcSCVq49eTwh1Q7ho0GUu,0.382
0.208,https://api.spotify.com/v1/audio-analysis/7kMkSMRmJ2AwgwrKoyGPgK,0.344,183200.0,0.407,7kMkSMRmJ2AwgwrKoyGPgK,5.98e-06,4.0,0.257,-5.525,1.0,0.0315,75.241,3.0,https://api.spotify.com/v1/tracks/7kMkSMRmJ2AwgwrKoyGPgK,audio_features,spotify:track:7kMkSMRmJ2AwgwrKoyGPgK,0.255
3.98e-05,https://api.spotify.com/v1/audio-analysis/0cAPrxTOAmGvGsd90c6wva,0.36,182480.0,0.96,0cAPrxTOAmGvGsd90c6wva,0.000434,10.0,0.381,-3.091,1.0,0.0932,92.602,4.0,https://api.spotify.com/v1/tracks/0cAPrxTOAmGvGsd90c6wva,audio_features,spotify:track:0cAPrxTOAmGvGsd90c6wva,0.331
1.84e-05,https://api.spotify.com/v1/audio-analysis/3GMzfXDTctnR890EGm72hK,0.295,171373.0,0.881,3GMzfXDTctnR890EGm72hK,0.0,2.0,0.721,-3.255,1.0,0.0554,150.117,4.0,https://api.spotify.com/v1/tracks/3GMzfXDTctnR890EGm72hK,audio_features,spotify:track:3GMzfXDTctnR890EGm72hK,0.535
0.000543,https://api.spotify.com/v1/audio-analysis/0TC75XyoHFp0w8rBAld3rI,0.249,265640.0,0.954,0TC75XyoHFp0w8rBAld3rI,0.0,10.0,0.652,-3.304,1.0,0.0842,150.114,4.0,https://api.spotify.com/v1/tracks/0TC75XyoHFp0w8rBAld3rI,audio_features,spotify:track:0TC75XyoHFp0w8rBAld3rI,0.29
0.000268,https://api.spotify.com/v1/audio-analysis/3gvv5zhXRBOxZOfwOBOuOv,0.477,238707.0,0.638,3gvv5zhXRBOxZOfwOBOuOv,0.882,4.0,0.114,-15.766,1.0,0.0726,138.541,4.0,https://api.spotify.com/v1/tracks/3gvv5zhXRBOxZOfwOBOuOv,audio_features,spotify:track:3gvv5zhXRBOxZOfwOBOuOv,0.342
0.00302,https://api.spotify.com/v1/audio-analysis/2OHzVE7hDII5EAdFTH4mUE,0.207,315240.0,0.97,2OHzVE7hDII5EAdFTH4mUE,0.0274,11.0,0.813,-4.78,0.0,0.523,88.791,3.0,https://api.spotify.com/v1/tracks/2OHzVE7hDII5EAdFTH4mUE,audio_features,spotify:track:2OHzVE7hDII5EAdFTH4mUE,0.15
0.000193,https://api.spotify.com/v1/audio-analysis/1JFXFpJ7bcqSGkKxP0TvjS,0.234,190453.0,0.823,1JFXFpJ7bcqSGkKxP0TvjS,2.89e-06,8.0,0.0773,-3.956,0.0,0.0506,95.156,3.0,https://api.spotify.com/v1/tracks/1JFXFpJ7bcqSGkKxP0TvjS,audio_features,spotify:track:1JFXFpJ7bcqSGkKxP0TvjS,0.332
4.14e-05,https://api.spotify.com/v1/audio-analysis/7p2DAWZ4wDecjtBJsbmNJi,0.36,225973.0,0.819,7p2DAWZ4wDecjtBJsbmNJi,1.55e-06,2.0,0.35,-3.338,1.0,0.0907,149.973,4.0,https://api.spotify.com/v1/tracks/7p2DAWZ4wDecjtBJsbmNJi,audio_features,spotify:track:7p2DAWZ4wDecjtBJsbmNJi,0.528
7.08e-05,https://api.spotify.com/v1/audio-analysis/40lLGZfNIOeYxzvRiYUvlm,0.282,288947.0,0.936,40lLGZfNIOeYxzvRiYUvlm,0.0,11.0,0.362,-3.275,0.0,0.093,160.436,4.0,https://api.spotify.com/v1/tracks/40lLGZfNIOeYxzvRiYUvlm,audio_features,spotify:track:40lLGZfNIOeYxzvRiYUvlm,0.397
0.0013,https://api.spotify.com/v1/audio-analysis/2cfeuOZ4e1FVkJhGM8PAqO,0.234,461760.0,0.841,2cfeuOZ4e1FVkJhGM8PAqO,0.00148,7.0,0.364,-3.89,1.0,0.0635,157.701,4.0,https://api.spotify.com/v1/tracks/2cfeuOZ4e1FVkJhGM8PAqO,audio_features,spotify:track:2cfeuOZ4e1FVkJhGM8PAqO,0.144
0.948,https://api.spotify.com/v1/audio-analysis/16tMi8NHrrarF2MyAm0SRN,0.323,85240.0,0.112,16tMi8NHrrarF2MyAm0SRN,0.000752,4.0,0.11,-15.735,1.0,0.0347,169.234,5.0,https://api.spotify.com/v1/tracks/16tMi8NHrrarF2MyAm0SRN,audio_features,spotify:track:16tMi8NHrrarF2MyAm0SRN,0.592
0.00137,https://api.spotify.com/v1/audio-analysis/5XWfd8DapJAUZ07u9m5bPv,0.542,181813.0,0.675,5XWfd8DapJAUZ07u9m5bPv,0.000137,4.0,0.119,-7.516,0.0,0.0284,145.127,4.0,https://api.spotify.com/v1/tracks/5XWfd8DapJAUZ07u9m5bPv,audio_features,spotify:track:5XWfd8DapJAUZ07u9m5bPv,0.332
1.65e-05,https://api.spotify.com/v1/audio-analysis/4459cB0dGwPKtX4ZPGadqr,0.462,160040.0,0.828,4459cB0dGwPKtX4ZPGadqr,1.65e-06,6.0,0.177,-6.776,0.0,0.0388,90.034,4.0,https://api.spotify.com/v1/tracks/4459cB0dGwPKtX4ZPGadqr,audio_features,spotify:track:4459cB0dGwPKtX4ZPGadqr,0.544
0.00564,https://api.spotify.com/v1/audio-analysis/6lkIpgJi9eAKzPDWgNnQTA,0.269,225613.0,0.838,6lkIpgJi9eAKzPDWgNnQTA,0.000554,9.0,0.215,-6.868,1.0,0.0528,166.229,4.0,https://api.spotify.com/v1/tracks/6lkIpgJi9eAKzPDWgNnQTA,audio_features,spotify:track:6lkIpgJi9eAKzPDWgNnQTA,0.244
5.04e-05,https://api.spotify.com/v1/audio-analysis/25HLs3kB21eszEYXpRMmaM,0.193,263707.0,0.844,25HLs3kB21eszEYXpRMmaM,2.49e-05,9.0,0.134,-7.353,0.0,0.0803,175.013,4.0,https://api.spotify.com/v1/tracks/25HLs3kB21eszEYXpRMmaM,audio_features,spotify:track:25HLs3kB21eszEYXpRMmaM,0.304
0.000682,https://api.spotify.com/v1/audio-analysis/32o1KDmvpsMJn9zaTEHmJ7,0.523,251947.0,0.848,32o1KDmvpsMJn9zaTEHmJ7,3.34e-06,9.0,0.384,-7.317,1.0,0.0398,95.01,4.0,https://api.spotify.com/v1/tracks/32o1KDmvpsMJn9zaTEHmJ7,audio_features,spotify:track:32o1KDmvpsMJn9zaTEHmJ7,0.363
0.000145,https://api.spotify.com/v1/audio-analysis/12FL3ob8Dqi6hDLJ88PW85,0.355,179200.0,0.822,12FL3ob8Dqi6hDLJ88PW85,1.74e-05,9.0,0.401,-8.383,1.0,0.0951,179.928,4.0,https://api.spotify.com/v1/tracks/12FL3ob8Dqi6hDLJ88PW85,audio_features,spotify:track:12FL3ob8Dqi6hDLJ88PW85,0.368
0.000245,https://api.spotify.com/v1/audio-analysis/2wUj2wmmpqy4q4XzHUSxi3,0.278,309227.0,0.79,2wUj2wmmpqy4q4XzHUSxi3,0.0116,2.0,0.146,-7.37,1.0,0.077,159.118,4.0,https://api.spotify.com/v1/tracks/2wUj2wmmpqy4q4XzHUSxi3,audio_features,spotify:track:2wUj2wmmpqy4q4XzHUSxi3,0.172
4.38e-05,https://api.spotify.com/v1/audio-analysis/1bXFGZ5diR1ggFx4KQhGKq,0.535,260667.0,0.717,1bXFGZ5diR1ggFx4KQhGKq,0.000409,10.0,0.18,-8.38,1.0,0.039,113.318,4.0,https://api.spotify.com/v1/tracks/1bXFGZ5diR1ggFx4KQhGKq,audio_features,spotify:track:1bXFGZ5diR1ggFx4KQhGKq,0.398
0.00252,https://api.spotify.com/v1/audio-analysis/4lkqmFp35581lzAi5maqDP,0.449,282453.0,0.642,4lkqmFp35581lzAi5maqDP,0.0,2.0,0.168,-7.965,1.0,0.033,109.922,5.0,https://api.spotify.com/v1/tracks/4lkqmFp35581lzAi5maqDP,audio_features,spotify:track:4lkqmFp35581lzAi5maqDP,0.129
0.000231,https://api.spotify.com/v1/audio-analysis/6NV6MczzUvYe5nB3uZK1NX,0.373,246760.0,0.796,6NV6MczzUvYe5nB3uZK1NX,6.33e-06,2.0,0.108,-7.583,1.0,0.0729,115.9,4.0,https://api.spotify.com/v1/tracks/6NV6MczzUvYe5nB3uZK1NX,audio_features,spotify:track:6NV6MczzUvYe5nB3uZK1NX,0.445
0.00158,https://api.spotify.com/v1/audio-analysis/3zBVIZbVWoobyHJOAlM6W8,0.451,219760.0,0.764,3zBVIZbVWoobyHJOAlM6W8,1.94e-05,11.0,0.183,-7.538,0.0,0.0714,169.979,4.0,https://api.spotify.com/v1/tracks/3zBVIZbVWoobyHJOAlM6W8,audio_features,spotify:track:3zBVIZbVWoobyHJOAlM6W8,0.433
0.0114,https://api.spotify.com/v1/audio-analysis/3YrMLAC1zbPTNa87uQiUrF,0.264,540067.0,0.678,3YrMLAC1zbPTNa87uQiUrF,5.33e-05,7.0,0.26,-8.459,1.0,0.0482,149.992,3.0,https://api.spotify.com/v1/tracks/3YrMLAC1zbPTNa87uQiUrF,audio_features,spotify:track:3YrMLAC1zbPTNa87uQiUrF,0.277
0.000973,https://api.spotify.com/v1/audio-analysis/35f4VnFSs1TmHuaK18yJlu,0.23,239347.0,0.756,35f4VnFSs1TmHuaK18yJlu,0.126,2.0,0.0695,-7.295,1.0,0.0346,83.969,4.0,https://api.spotify.com/v1/tracks/35f4VnFSs1TmHuaK18yJlu,audio_features,spotify:track:35f4VnFSs1TmHuaK18yJlu,0.0527
0.00238,https://api.spotify.com/v1/audio-analysis/6zJ3sYVURqej1OZtUQ0oTz,0.344,239547.0,0.701,6zJ3sYVURqej1OZtUQ0oTz,0.00553,7.0,0.213,-6.098,1.0,0.0324,118.4,4.0,https://api.spotify.com/v1/tracks/6zJ3sYVURqej1OZtUQ0oTz,audio_features,spotify:track:6zJ3sYVURqej1OZtUQ0oTz,0.0556
0.00908,https://api.spotify.com/v1/audio-analysis/3yWKKvEJgPnPzGUyGwTx6F,0.342,300987.0,0.649,3yWKKvEJgPnPzGUyGwTx6F,0.0121,4.0,0.335,-7.807,0.0,0.0333,75.907,4.0,https://api.spotify.com/v1/tracks/3yWKKvEJgPnPzGUyGwTx6F,audio_features,spotify:track:3yWKKvEJgPnPzGUyGwTx6F,0.107
0.00706,https://api.spotify.com/v1/audio-analysis/4HbzgKunm3d4e76uVBAJUA,0.281,205853.0,0.83,4HbzgKunm3d4e76uVBAJUA,0.000156,0.0,0.0732,-6.152,1.0,0.0384,86.447,4.0,https://api.spotify.com/v1/tracks/4HbzgKunm3d4e76uVBAJUA,audio_features,spotify:track:4HbzgKunm3d4e76uVBAJUA,0.143
0.0065,https://api.spotify.com/v1/audio-analysis/4hwnKBmgmMYWZDoFbv7K59,0.257,235160.0,0.584,4hwnKBmgmMYWZDoFbv7K59,0.000108,4.0,0.111,-6.693,1.0,0.0311,150.16,4.0,https://api.spotify.com/v1/tracks/4hwnKBmgmMYWZDoFbv7K59,audio_features,spotify:track:4hwnKBmgmMYWZDoFbv7K59,0.0915
0.000182,https://api.spotify.com/v1/audio-analysis/2bIlxCX859nwnqi92zBLwq,0.299,260053.0,0.868,2bIlxCX859nwnqi92zBLwq,0.00408,11.0,0.327,-6.685,0.0,0.0398,98.855,4.0,https://api.spotify.com/v1/tracks/2bIlxCX859nwnqi92zBLwq,audio_features,spotify:track:2bIlxCX859nwnqi92zBLwq,0.341
0.00165,https://api.spotify.com/v1/audio-analysis/7BWGqhlbAJDckPjofZZJPU,0.156,209360.0,0.518,7BWGqhlbAJDckPjofZZJPU,0.655,11.0,0.134,-7.048,0.0,0.0374,171.211,4.0,https://api.spotify.com/v1/tracks/7BWGqhlbAJDckPjofZZJPU,audio_features,spotify:track:7BWGqhlbAJDckPjofZZJPU,0.0831
0.000121,https://api.spotify.com/v1/audio-analysis/0cTAKKpXXOg0Ho0Driv5Ws,0.279,252480.0,0.725,0cTAKKpXXOg0Ho0Driv5Ws,0.00931,4.0,0.105,-7.253,1.0,0.0381,82.838,4.0,https://api.spotify.com/v1/tracks/0cTAKKpXXOg0Ho0Driv5Ws,audio_features,spotify:track:0cTAKKpXXOg0Ho0Driv5Ws,0.065
0.00431,https://api.spotify.com/v1/audio-analysis/0q0NBsalZ8wCnOyyPJu3lP,0.31,299893.0,0.62,0q0NBsalZ8wCnOyyPJu3lP,0.106,1.0,0.088,-8.674,0.0,0.0464,168.268,4.0,https://api.spotify.com/v1/tracks/0q0NBsalZ8wCnOyyPJu3lP,audio_features,spotify:track:0q0NBsalZ8wCnOyyPJu3lP,0.0708
0.000258,https://api.spotify.com/v1/audio-analysis/5pcQrNG7moqcS2rzYZMw2D,0.177,191227.0,0.762,5pcQrNG7moqcS2rzYZMw2D,0.0112,4.0,0.281,-6.178,0.0,0.04,90.201,3.0,https://api.spotify.com/v1/tracks/5pcQrNG7moqcS2rzYZMw2D,audio_features,spotify:track:5pcQrNG7moqcS2rzYZMw2D,0.0671
0.47,https://api.spotify.com/v1/audio-analysis/3STesyZwjGhwvt0eZTie9S,0.323,260893.0,0.485,3STesyZwjGhwvt0eZTie9S,0.983,2.0,0.615,-9.869,1.0,0.0378,61.339,4.0,https://api.spotify.com/v1/tracks/3STesyZwjGhwvt0eZTie9S,audio_features,spotify:track:3STesyZwjGhwvt0eZTie9S,0.212
0.0114,https://api.spotify.com/v1/audio-analysis/46MQAnxuOP73Ef9SEpGrBN,0.188,476787.0,0.535,46MQAnxuOP73Ef9SEpGrBN,0.15,9.0,0.0411,-7.67,1.0,0.0343,155.11,4.0,https://api.spotify.com/v1/tracks/46MQAnxuOP73Ef9SEpGrBN,audio_features,spotify:track:46MQAnxuOP73Ef9SEpGrBN,0.0415
0.00257,https://api.spotify.com/v1/audio-analysis/6yWNIYUSbvSXeLWZoCEX40,0.437,259681.0,0.924,6yWNIYUSbvSXeLWZoCEX40,0.0129,6.0,0.0697,-4.054,1.0,0.0473,149.94,4.0,https://api.spotify.com/v1/tracks/6yWNIYUSbvSXeLWZoCEX40,audio_features,spotify:track:6yWNIYUSbvSXeLWZoCEX40,0.229
0.191,https://api.spotify.com/v1/audio-analysis/6J3W9ohOgocstaaeKt5EXf,0.373,271200.0,0.302,6J3W9ohOgocstaaeKt5EXf,0.00272,3.0,0.11,-11.022,0.0,0.0365,127.638,4.0,https://api.spotify.com/v1/tracks/6J3W9ohOgocstaaeKt5EXf,audio_features,spotify:track:6J3W9ohOgocstaaeKt5EXf,0.21
0.273,https://api.spotify.com/v1/audio-analysis/1RhhqTsckBofeBKyXcC2vw,0.682,522543.0,0.31,1RhhqTsckBofeBKyXcC2vw,0.85,6.0,0.0603,-20.945,0.0,0.121,174.013,4.0,https://api.spotify.com/v1/tracks/1RhhqTsckBofeBKyXcC2vw,audio_features,spotify:track:1RhhqTsckBofeBKyXcC2vw,0.376
0.161,https://api.spotify.com/v1/audio-analysis/54DMqIGkL2mrCZpzSB6ihD,0.642,454054.0,0.689,54DMqIGkL2mrCZpzSB6ihD,0.751,0.0,0.0917,-11.274,1.0,0.0414,160.023,4.0,https://api.spotify.com/v1/tracks/54DMqIGkL2mrCZpzSB6ihD,audio_features,spotify:track:54DMqIGkL2mrCZpzSB6ihD,0.885
0.101,https://api.spotify.com/v1/audio-analysis/0V7SevprcW1xDchOFXUrYS,0.566,490220.0,0.45,0V7SevprcW1xDchOFXUrYS,0.814,11.0,0.103,-19.097,0.0,0.0948,172.986,4.0,https://api.spotify.com/v1/tracks/0V7SevprcW1xDchOFXUrYS,audio_features,spotify:track:0V7SevprcW1xDchOFXUrYS,0.209
0.00526,https://api.spotify.com/v1/audio-analysis/1lJoiZCHkuPW2UBKUhcDro,0.471,448054.0,0.674,1lJoiZCHkuPW2UBKUhcDro,0.811,8.0,0.402,-13.968,0.0,0.0523,114.032,4.0,https://api.spotify.com/v1/tracks/1lJoiZCHkuPW2UBKUhcDro,audio_features,spotify:track:1lJoiZCHkuPW2UBKUhcDro,0.295
